Operation,Request time,Response time
GetOrderList,12/5/2023 09:59:40.050,12/5/2023 09:59:57.850
GetPaymentList,12/5/2023 10:12:31.280,12/5/2023 10:13:00.180
GetItem,12/5/2023 10:25:22.510,12/5/2023 10:25:53.210
AddItemToOrder,12/5/2023 10:38:13.740,12/5/2023 10:38:45.040
GetPaymentMethods,12/5/2023 10:51:04.970,12/5/2023 10:51:08.070
SetPayment,12/5/2023 11:03:56.200,12/5/2023 11:04:20.200
SetDeliveryAddress,12/5/2023 11:16:47.430,12/5/2023 11:17:02.030
Login,12/5/2023 11:29:38.660,12/5/2023 11:29:45.160
Login,12/5/2023 11:42:29.890,12/5/2023 11:42:30.190
Login,12/5/2023 11:55:21.120,12/5/2023 11:55:45.120
Login,12/5/2023 12:08:12.350,12/5/2023 12:08:45.050
GetTrackingData,12/5/2023 12:21:03.580,12/5/2023 12:21:19.280
SetPayment,12/5/2023 12:33:54.810,12/5/2023 12:34:17.410
Login,12/5/2023 12:46:46.040,12/5/2023 12:47:05.540
GetPaymentMethods,12/5/2023 12:59:37.270,12/5/2023 12:59:43.170
SendNotification,12/5/2023 13:12:28.500,12/5/2023 13:12:47.800
GetOrderList,12/5/2023 13:25:19.730,12/5/2023 13:25:27.130
GetPaymentList,12/5/2023 13:38:10.960,12/5/2023 13:38:17.960
SetDeliveryAddress,12/5/2023 13:51:02.190,12/5/2023 13:51:11.190
Login,12/5/2023 14:03:53.420,12/5/2023 14:04:21.220
Login,12/5/2023 14:16:44.650,12/5/2023 14:17:09.250
ModifyItem,12/5/2023 14:29:35.880,12/5/2023 14:29:52.880
GetOrder,12/5/2023 14:42:27.110,12/5/2023 14:42:48.310
GetItem,12/5/2023 14:55:18.340,12/5/2023 14:55:26.340
GetPaymentMethods,12/5/2023 15:08:09.570,12/5/2023 15:08:43.570
GetPaymentList,12/5/2023 15:21:00.800,12/5/2023 15:21:27.200
GetPaymentMethods,12/5/2023 15:33:52.030,12/5/2023 15:33:53.530
GetOrderList,12/5/2023 15:46:43.260,12/5/2023 15:47:12.160
GetItem,12/5/2023 15:59:34.490,12/5/2023 16:00:00.090
GetOrderList,12/5/2023 16:12:25.720,12/5/2023 16:12:44.120
GetOrder,12/5/2023 16:25:16.950,12/5/2023 16:25:48.950
AddItemToOrder,12/5/2023 16:38:08.180,12/5/2023 16:38:20.380
AddItemToOrder,12/5/2023 16:50:59.410,12/5/2023 16:51:12.810
GetOrder,12/5/2023 17:03:50.640,12/5/2023 17:03:52.440
SetDeliveryAddress,12/5/2023 17:16:41.870,12/5/2023 17:17:13.870
GetItem,12/5/2023 17:29:33.100,12/5/2023 17:29:37.300
ModifyItem,12/5/2023 17:42:24.330,12/5/2023 17:42:36.930
ModifyOrder,12/5/2023 17:55:15.560,12/5/2023 17:55:27.160
GetOrder,12/5/2023 18:08:06.790,12/5/2023 18:08:30.590
GetItemList,12/5/2023 18:20:58.020,12/5/2023 18:21:05.020
SetDeliveryAddress,12/5/2023 18:33:49.250,12/5/2023 18:34:00.450
GetPaymentMethods,12/5/2023 18:46:40.480,12/5/2023 18:47:04.380
GetPaymentList,12/5/2023 18:59:31.710,12/5/2023 18:59:43.010
SetDeliveryAddress,12/5/2023 19:12:22.940,12/5/2023 19:12:28.140
GetPaymentMethods,12/5/2023 19:25:14.170,12/5/2023 19:25:29.170
SetPayment,12/5/2023 19:38:05.400,12/5/2023 19:38:34.600
ModifyOrder,12/5/2023 19:50:56.630,12/5/2023 19:51:22.930
ModifyItem,12/5/2023 20:03:47.860,12/5/2023 20:04:12.860
GetPaymentMethods,12/5/2023 20:16:39.090,12/5/2023 20:17:08.790
ModifyOrder,12/5/2023 20:29:30.320,12/5/2023 20:29:57.320
ModifyOrder,12/5/2023 20:42:21.550,12/5/2023 20:42:46.150
GetPaymentMethods,12/5/2023 20:55:12.780,12/5/2023 20:55:23.880
Login,12/5/2023 21:08:04.010,12/5/2023 21:08:19.610
GetItem,12/5/2023 21:20:55.240,12/5/2023 21:21:26.340
ModifyItem,12/5/2023 21:33:46.470,12/5/2023 21:34:00.670
GetItemList,12/5/2023 21:46:37.700,12/5/2023 21:46:55.600
GetPaymentList,12/5/2023 21:59:28.930,12/5/2023 21:59:50.930
GetItemList,12/5/2023 22:12:20.160,12/5/2023 22:12:25.660
SetDeliveryAddress,12/5/2023 22:25:11.390,12/5/2023 22:25:33.990
GetTrackingData,12/5/2023 22:38:02.620,12/5/2023 22:38:17.320
ModifyOrder,12/5/2023 22:50:53.850,12/5/2023 22:51:11.350
ModifyItem,12/5/2023 23:03:45.080,12/5/2023 23:03:57.480
GetItemList,12/5/2023 23:16:36.310,12/5/2023 23:17:06.210
GetPaymentList,12/5/2023 23:29:27.540,12/5/2023 23:29:43.740
GetOrderList,12/5/2023 23:42:18.770,12/5/2023 23:42:23.270
GetItemList,12/5/2023 23:55:10.000,12/5/2023 23:55:41.600
GetPaymentList,13/5/2023 00:08:01.230,13/5/2023 00:08:23.930
GetItemList,13/5/2023 00:20:52.460,13/5/2023 00:20:57.760
GetPaymentList,13/5/2023 00:33:43.690,13/5/2023 00:34:09.090
GetItem,13/5/2023 00:46:34.920,13/5/2023 00:46:57.820
GetPaymentMethods,13/5/2023 00:59:26.150,13/5/2023 00:59:41.150
Login,13/5/2023 01:12:17.380,13/5/2023 01:12:40.580
SendNotification,13/5/2023 01:25:08.610,13/5/2023 01:25:34.910
GetPaymentMethods,13/5/2023 01:37:59.840,13/5/2023 01:38:06.640
GetItemList,13/5/2023 01:50:51.070,13/5/2023 01:51:08.070
AddItemToOrder,13/5/2023 02:03:42.300,13/5/2023 02:03:42.400
SetDeliveryAddress,13/5/2023 02:16:33.530,13/5/2023 02:17:06.930
ModifyOrder,13/5/2023 02:29:24.760,13/5/2023 02:29:38.860
ModifyItem,13/5/2023 02:42:15.990,13/5/2023 02:42:24.890
SetPayment,13/5/2023 02:55:07.220,13/5/2023 02:55:27.620
GetItemList,13/5/2023 03:07:58.450,13/5/2023 03:08:00.950
GetPaymentList,13/5/2023 03:20:49.680,13/5/2023 03:21:19.580
AddItemToOrder,13/5/2023 03:33:40.910,13/5/2023 03:34:03.610
GetItemList,13/5/2023 03:46:32.140,13/5/2023 03:46:34.140
AddItemToOrder,13/5/2023 03:59:23.370,13/5/2023 03:59:43.970
GetOrderList,13/5/2023 04:12:14.600,13/5/2023 04:12:48.000
GetOrderList,13/5/2023 04:25:05.830,13/5/2023 04:25:36.330
GetItemList,13/5/2023 04:37:57.060,13/5/2023 04:38:06.660
GetPaymentList,13/5/2023 04:50:48.290,13/5/2023 04:51:08.190
GetPaymentList,13/5/2023 05:03:39.520,13/5/2023 05:03:45.320
Login,13/5/2023 05:16:30.750,13/5/2023 05:16:33.950
SetDeliveryAddress,13/5/2023 05:29:21.980,13/5/2023 05:29:23.480
SetDeliveryAddress,13/5/2023 05:42:13.210,13/5/2023 05:42:28.710
ModifyOrder,13/5/2023 05:55:04.440,13/5/2023 05:55:08.440
SetDeliveryAddress,13/5/2023 06:07:55.670,13/5/2023 06:08:26.570
GetItemList,13/5/2023 06:20:46.900,13/5/2023 06:21:01.900
GetOrder,13/5/2023 06:33:38.130,13/5/2023 06:34:02.330
GetTrackingData,13/5/2023 06:46:29.360,13/5/2023 06:46:57.560
SendNotification,13/5/2023 06:59:20.590,13/5/2023 06:59:22.490
GetOrderList,13/5/2023 07:12:11.820,13/5/2023 07:12:20.220
SetPayment,13/5/2023 07:25:03.050,13/5/2023 07:25:18.450
GetItem,13/5/2023 07:37:54.280,13/5/2023 07:37:58.080
GetItem,13/5/2023 07:50:45.510,13/5/2023 07:51:02.310
GetOrder,13/5/2023 08:03:36.740,13/5/2023 08:03:39.740
SetPayment,13/5/2023 08:16:27.970,13/5/2023 08:16:51.970
Login,13/5/2023 08:29:19.200,13/5/2023 08:29:24.700
GetOrder,13/5/2023 08:42:10.430,13/5/2023 08:42:18.730
AddItemToOrder,13/5/2023 08:55:01.660,13/5/2023 08:55:31.460
SendNotification,13/5/2023 09:07:52.890,13/5/2023 09:07:58.190
GetTrackingData,13/5/2023 09:20:44.120,13/5/2023 09:20:58.320
SendNotification,13/5/2023 09:33:35.350,13/5/2023 09:33:56.750
GetItemList,13/5/2023 09:46:26.580,13/5/2023 09:46:59.580
SendNotification,13/5/2023 09:59:17.810,13/5/2023 09:59:36.610
SendNotification,13/5/2023 10:12:09.040,13/5/2023 10:12:22.440
Login,13/5/2023 10:25:00.270,13/5/2023 10:25:30.170
ModifyItem,13/5/2023 10:37:51.500,13/5/2023 10:38:17.500
GetTrackingData,13/5/2023 10:50:42.730,13/5/2023 10:50:51.530
SetDeliveryAddress,13/5/2023 11:03:33.960,13/5/2023 11:03:40.760
SendNotification,13/5/2023 11:16:25.190,13/5/2023 11:16:25.890
SetPayment,13/5/2023 11:29:16.420,13/5/2023 11:29:35.120
Login,13/5/2023 11:42:07.650,13/5/2023 11:42:08.650
Login,13/5/2023 11:54:58.880,13/5/2023 11:55:05.680
ModifyOrder,13/5/2023 12:07:50.110,13/5/2023 12:07:58.410
GetOrder,13/5/2023 12:20:41.340,13/5/2023 12:20:43.640
GetItem,13/5/2023 12:33:32.570,13/5/2023 12:34:01.770
SetDeliveryAddress,13/5/2023 12:46:23.800,13/5/2023 12:46:48.600
ModifyOrder,13/5/2023 12:59:15.030,13/5/2023 12:59:18.830
SetPayment,13/5/2023 13:12:06.260,13/5/2023 13:12:27.860
SetDeliveryAddress,13/5/2023 13:24:57.490,13/5/2023 13:25:26.290
ModifyItem,13/5/2023 13:37:48.720,13/5/2023 13:38:06.820
ModifyItem,13/5/2023 13:50:39.950,13/5/2023 13:50:56.350
GetTrackingData,13/5/2023 14:03:31.180,13/5/2023 14:03:37.980
ModifyItem,13/5/2023 14:16:22.410,13/5/2023 14:16:41.910
AddItemToOrder,13/5/2023 14:29:13.640,13/5/2023 14:29:17.440
SetDeliveryAddress,13/5/2023 14:42:04.870,13/5/2023 14:42:14.770
GetOrder,13/5/2023 14:54:56.100,13/5/2023 14:55:10.100
GetOrder,13/5/2023 15:07:47.330,13/5/2023 15:08:04.230
GetPaymentMethods,13/5/2023 15:20:38.560,13/5/2023 15:21:08.760
SetDeliveryAddress,13/5/2023 15:33:29.790,13/5/2023 15:33:32.190
AddItemToOrder,13/5/2023 15:46:21.020,13/5/2023 15:46:43.820
GetOrderList,13/5/2023 15:59:12.250,13/5/2023 15:59:16.650
SetDeliveryAddress,13/5/2023 16:12:03.480,13/5/2023 16:12:16.080
SetPayment,13/5/2023 16:24:54.710,13/5/2023 16:25:04.510
GetItemList,13/5/2023 16:37:45.940,13/5/2023 16:37:49.440
GetPaymentList,13/5/2023 16:50:37.170,13/5/2023 16:51:06.070
AddItemToOrder,13/5/2023 17:03:28.400,13/5/2023 17:03:41.100
Login,13/5/2023 17:16:19.630,13/5/2023 17:16:30.830
GetPaymentMethods,13/5/2023 17:29:10.860,13/5/2023 17:29:13.760
GetOrder,13/5/2023 17:42:02.090,13/5/2023 17:42:04.690
GetTrackingData,13/5/2023 17:54:53.320,13/5/2023 17:55:17.220
SendNotification,13/5/2023 18:07:44.550,13/5/2023 18:07:52.450
GetPaymentList,13/5/2023 18:20:35.780,13/5/2023 18:20:43.280
AddItemToOrder,13/5/2023 18:33:27.010,13/5/2023 18:33:30.410
Login,13/5/2023 18:46:18.240,13/5/2023 18:46:31.640
GetOrderList,13/5/2023 18:59:09.470,13/5/2023 18:59:14.570
GetPaymentMethods,13/5/2023 19:12:00.700,13/5/2023 19:12:15.200
Login,13/5/2023 19:24:51.930,13/5/2023 19:25:13.330
GetItemList,13/5/2023 19:37:43.160,13/5/2023 19:38:03.160
SetDeliveryAddress,13/5/2023 19:50:34.390,13/5/2023 19:50:49.690
SetPayment,13/5/2023 20:03:25.620,13/5/2023 20:03:31.620
Login,13/5/2023 20:16:16.850,13/5/2023 20:16:38.550
AddItemToOrder,13/5/2023 20:29:08.080,13/5/2023 20:29:34.280
SendNotification,13/5/2023 20:41:59.310,13/5/2023 20:42:25.010
SendNotification,13/5/2023 20:54:50.540,13/5/2023 20:55:20.340
GetTrackingData,13/5/2023 21:07:41.770,13/5/2023 21:07:51.570
SetPayment,13/5/2023 21:20:33.000,13/5/2023 21:20:42.100
AddItemToOrder,13/5/2023 21:33:24.230,13/5/2023 21:33:39.430
ModifyItem,13/5/2023 21:46:15.460,13/5/2023 21:46:38.560
GetItemList,13/5/2023 21:59:06.690,13/5/2023 21:59:32.190
GetOrder,13/5/2023 22:11:57.920,13/5/2023 22:12:14.820
ModifyItem,13/5/2023 22:24:49.150,13/5/2023 22:25:05.250
SendNotification,13/5/2023 22:37:40.380,13/5/2023 22:38:11.680
SetPayment,13/5/2023 22:50:31.610,13/5/2023 22:50:49.010
GetItem,13/5/2023 23:03:22.840,13/5/2023 23:03:27.140
GetOrderList,13/5/2023 23:16:14.070,13/5/2023 23:16:35.970
GetOrder,13/5/2023 23:29:05.300,13/5/2023 23:29:29.900
GetPaymentList,13/5/2023 23:41:56.530,13/5/2023 23:42:29.330
SetPayment,13/5/2023 23:54:47.760,13/5/2023 23:54:56.860
ModifyItem,14/5/2023 00:07:38.990,14/5/2023 00:08:00.490
ModifyOrder,14/5/2023 00:20:30.220,14/5/2023 00:20:51.620
Login,14/5/2023 00:33:21.450,14/5/2023 00:33:47.150
AddItemToOrder,14/5/2023 00:46:12.680,14/5/2023 00:46:30.380
GetOrderList,14/5/2023 00:59:03.910,14/5/2023 00:59:14.210
GetTrackingData,14/5/2023 01:11:55.140,14/5/2023 01:12:06.940
SetDeliveryAddress,14/5/2023 01:24:46.370,14/5/2023 01:25:08.570
ModifyOrder,14/5/2023 01:37:37.600,14/5/2023 01:38:02.000
SetPayment,14/5/2023 01:50:28.830,14/5/2023 01:50:55.930
GetPaymentMethods,14/5/2023 02:03:20.060,14/5/2023 02:03:20.360
GetItemList,14/5/2023 02:16:11.290,14/5/2023 02:16:38.790
Login,14/5/2023 02:29:02.520,14/5/2023 02:29:08.620
ModifyOrder,14/5/2023 02:41:53.750,14/5/2023 02:42:03.950
SendNotification,14/5/2023 02:54:44.980,14/5/2023 02:55:02.980
GetPaymentMethods,14/5/2023 03:07:36.210,14/5/2023 03:07:57.610
GetOrder,14/5/2023 03:20:27.440,14/5/2023 03:20:59.640
GetItem,14/5/2023 03:33:18.670,14/5/2023 03:33:34.370
AddItemToOrder,14/5/2023 03:46:09.900,14/5/2023 03:46:41.800
SetDeliveryAddress,14/5/2023 03:59:01.130,14/5/2023 03:59:16.030
GetItemList,14/5/2023 04:11:52.360,14/5/2023 04:12:05.660
GetPaymentMethods,14/5/2023 04:24:43.590,14/5/2023 04:24:52.190
SendNotification,14/5/2023 04:37:34.820,14/5/2023 04:37:42.420
Login,14/5/2023 04:50:26.050,14/5/2023 04:50:57.650
GetItem,14/5/2023 05:03:17.280,14/5/2023 05:03:38.780
Login,14/5/2023 05:16:08.510,14/5/2023 05:16:38.510
GetOrderList,14/5/2023 05:28:59.740,14/5/2023 05:29:09.540
GetItem,14/5/2023 05:41:50.970,14/5/2023 05:42:23.470
SetPayment,14/5/2023 05:54:42.200,14/5/2023 05:54:52.000
GetTrackingData,14/5/2023 06:07:33.430,14/5/2023 06:08:07.330
GetItemList,14/5/2023 06:20:24.660,14/5/2023 06:20:31.260
SetPayment,14/5/2023 06:33:15.890,14/5/2023 06:33:20.090
SendNotification,14/5/2023 06:46:07.120,14/5/2023 06:46:07.220
ModifyItem,14/5/2023 06:58:58.350,14/5/2023 06:59:03.150
Login,14/5/2023 07:11:49.580,14/5/2023 07:12:13.280
GetItem,14/5/2023 07:24:40.810,14/5/2023 07:25:13.010
GetPaymentList,14/5/2023 07:37:32.040,14/5/2023 07:37:48.940
Login,14/5/2023 07:50:23.270,14/5/2023 07:50:36.770
SendNotification,14/5/2023 08:03:14.500,14/5/2023 08:03:44.700
Login,14/5/2023 08:16:05.730,14/5/2023 08:16:13.730
AddItemToOrder,14/5/2023 08:28:56.960,14/5/2023 08:29:02.560
GetItemList,14/5/2023 08:41:48.190,14/5/2023 08:42:18.290
SetPayment,14/5/2023 08:54:39.420,14/5/2023 08:54:53.620
GetItemList,14/5/2023 09:07:30.650,14/5/2023 09:07:46.850
AddItemToOrder,14/5/2023 09:20:21.880,14/5/2023 09:20:22.380
GetOrderList,14/5/2023 09:33:13.110,14/5/2023 09:33:21.910
AddItemToOrder,14/5/2023 09:46:04.340,14/5/2023 09:46:23.740
SendNotification,14/5/2023 09:58:55.570,14/5/2023 09:59:01.070
AddItemToOrder,14/5/2023 10:11:46.800,14/5/2023 10:12:13.300
GetOrder,14/5/2023 10:24:38.030,14/5/2023 10:24:40.430
GetTrackingData,14/5/2023 10:37:29.260,14/5/2023 10:37:52.460
GetOrder,14/5/2023 10:50:20.490,14/5/2023 10:50:53.490
GetPaymentList,14/5/2023 11:03:11.720,14/5/2023 11:03:27.420
AddItemToOrder,14/5/2023 11:16:02.950,14/5/2023 11:16:28.850
GetOrder,14/5/2023 11:28:54.180,14/5/2023 11:29:21.780
GetPaymentList,14/5/2023 11:41:45.410,14/5/2023 11:41:50.210
GetItem,14/5/2023 11:54:36.640,14/5/2023 11:54:37.440
ModifyOrder,14/5/2023 12:07:27.870,14/5/2023 12:07:31.770
GetItem,14/5/2023 12:20:19.100,14/5/2023 12:20:21.200
GetPaymentList,14/5/2023 12:33:10.330,14/5/2023 12:33:13.030
ModifyOrder,14/5/2023 12:46:01.560,14/5/2023 12:46:22.860
GetOrder,14/5/2023 12:58:52.790,14/5/2023 12:59:02.290
GetPaymentList,14/5/2023 13:11:44.020,14/5/2023 13:12:04.620
Login,14/5/2023 13:24:35.250,14/5/2023 13:25:04.150
ModifyItem,14/5/2023 13:37:26.480,14/5/2023 13:37:33.680
SetDeliveryAddress,14/5/2023 13:50:17.710,14/5/2023 13:50:48.010
GetTrackingData,14/5/2023 14:03:08.940,14/5/2023 14:03:10.540
GetPaymentList,14/5/2023 14:16:00.170,14/5/2023 14:16:09.370
SetPayment,14/5/2023 14:28:51.400,14/5/2023 14:29:15.300
ModifyItem,14/5/2023 14:41:42.630,14/5/2023 14:42:02.030
AddItemToOrder,14/5/2023 14:54:33.860,14/5/2023 14:54:54.460
Login,14/5/2023 15:07:25.090,14/5/2023 15:07:42.090
GetOrderList,14/5/2023 15:20:16.320,14/5/2023 15:20:18.620
ModifyOrder,14/5/2023 15:33:07.550,14/5/2023 15:33:23.550
ModifyItem,14/5/2023 15:45:58.780,14/5/2023 15:46:15.080
GetItem,14/5/2023 15:58:50.010,14/5/2023 15:58:50.210
GetOrderList,14/5/2023 16:11:41.240,14/5/2023 16:12:05.340
GetOrderList,14/5/2023 16:24:32.470,14/5/2023 16:24:46.070
AddItemToOrder,14/5/2023 16:37:23.700,14/5/2023 16:37:29.400
ModifyItem,14/5/2023 16:50:14.930,14/5/2023 16:50:34.130
AddItemToOrder,14/5/2023 17:03:06.160,14/5/2023 17:03:30.360
GetTrackingData,14/5/2023 17:15:57.390,14/5/2023 17:16:13.790
GetItemList,14/5/2023 17:28:48.620,14/5/2023 17:28:55.020
GetOrder,14/5/2023 17:41:39.850,14/5/2023 17:41:53.250
GetItemList,14/5/2023 17:54:31.080,14/5/2023 17:54:46.380
Login,14/5/2023 18:07:22.310,14/5/2023 18:07:24.910
Login,14/5/2023 18:20:13.540,14/5/2023 18:20:27.240
GetOrder,14/5/2023 18:33:04.770,14/5/2023 18:33:22.170
GetItemList,14/5/2023 18:45:56.000,14/5/2023 18:46:03.500
GetItemList,14/5/2023 18:58:47.230,14/5/2023 18:59:09.030
GetOrderList,14/5/2023 19:11:38.460,14/5/2023 19:11:47.060
GetPaymentMethods,14/5/2023 19:24:29.690,14/5/2023 19:24:50.390
ModifyItem,14/5/2023 19:37:20.920,14/5/2023 19:37:28.220
ModifyOrder,14/5/2023 19:50:12.150,14/5/2023 19:50:36.150
SetDeliveryAddress,14/5/2023 20:03:03.380,14/5/2023 20:03:25.680
Login,14/5/2023 20:15:54.610,14/5/2023 20:16:07.410
GetPaymentMethods,14/5/2023 20:28:45.840,14/5/2023 20:29:08.740
GetItem,14/5/2023 20:41:37.070,14/5/2023 20:42:03.170
ModifyOrder,14/5/2023 20:54:28.300,14/5/2023 20:54:35.000
ModifyItem,14/5/2023 21:07:19.530,14/5/2023 21:07:33.130
GetItemList,14/5/2023 21:20:10.760,14/5/2023 21:20:31.460
Login,14/5/2023 21:33:01.990,14/5/2023 21:33:23.990
GetItem,14/5/2023 21:45:53.220,14/5/2023 21:46:13.220
GetItemList,14/5/2023 21:58:44.450,14/5/2023 21:58:49.150
SetPayment,14/5/2023 22:11:35.680,14/5/2023 22:12:03.980
GetTrackingData,14/5/2023 22:24:26.910,14/5/2023 22:24:31.610
GetTrackingData,14/5/2023 22:37:18.140,14/5/2023 22:37:35.640
ModifyItem,14/5/2023 22:50:09.370,14/5/2023 22:50:36.170
Login,14/5/2023 23:03:00.600,14/5/2023 23:03:13.900
Login,14/5/2023 23:15:51.830,14/5/2023 23:16:09.830
SendNotification,14/5/2023 23:28:43.060,14/5/2023 23:28:48.860
SetPayment,14/5/2023 23:41:34.290,14/5/2023 23:41:50.690
ModifyOrder,14/5/2023 23:54:25.520,14/5/2023 23:54:50.620
Login,15/5/2023 00:07:16.750,15/5/2023 00:07:31.050
GetItemList,15/5/2023 00:20:07.980,15/5/2023 00:20:33.680
ModifyOrder,15/5/2023 00:32:59.210,15/5/2023 00:33:08.810
SendNotification,15/5/2023 00:45:50.440,15/5/2023 00:45:54.640
Login,15/5/2023 00:58:41.670,15/5/2023 00:58:46.970
ModifyItem,15/5/2023 01:11:32.900,15/5/2023 01:11:41.100
GetPaymentList,15/5/2023 01:24:24.130,15/5/2023 01:24:52.630
AddItemToOrder,15/5/2023 01:37:15.360,15/5/2023 01:37:21.760
Login,15/5/2023 01:50:06.590,15/5/2023 01:50:18.790
SetPayment,15/5/2023 02:02:57.820,15/5/2023 02:03:12.920
AddItemToOrder,15/5/2023 02:15:49.050,15/5/2023 02:16:18.350
SetDeliveryAddress,15/5/2023 02:28:40.280,15/5/2023 02:28:44.980
AddItemToOrder,15/5/2023 02:41:31.510,15/5/2023 02:42:00.810
ModifyItem,15/5/2023 02:54:22.740,15/5/2023 02:54:33.140
SetPayment,15/5/2023 03:07:13.970,15/5/2023 03:07:45.670
GetItem,15/5/2023 03:20:05.200,15/5/2023 03:20:11.300
SendNotification,15/5/2023 03:32:56.430,15/5/2023 03:33:07.830
SendNotification,15/5/2023 03:45:47.660,15/5/2023 03:45:53.760
GetOrder,15/5/2023 03:58:38.890,15/5/2023 03:59:11.990
GetOrderList,15/5/2023 04:11:30.120,15/5/2023 04:11:50.720
AddItemToOrder,15/5/2023 04:24:21.350,15/5/2023 04:24:50.750
GetItem,15/5/2023 04:37:12.580,15/5/2023 04:37:27.980
GetPaymentMethods,15/5/2023 04:50:03.810,15/5/2023 04:50:10.610
GetItem,15/5/2023 05:02:55.040,15/5/2023 05:03:17.740
SetPayment,15/5/2023 05:15:46.270,15/5/2023 05:16:05.270
GetPaymentList,15/5/2023 05:28:37.500,15/5/2023 05:28:48.900
GetPaymentList,15/5/2023 05:41:28.730,15/5/2023 05:41:41.630
Login,15/5/2023 05:54:19.960,15/5/2023 05:54:37.760
GetItemList,15/5/2023 06:07:11.190,15/5/2023 06:07:34.290
SendNotification,15/5/2023 06:20:02.420,15/5/2023 06:20:22.720
GetOrder,15/5/2023 06:32:53.650,15/5/2023 06:33:10.650
GetOrder,15/5/2023 06:45:44.880,15/5/2023 06:45:51.480
GetItemList,15/5/2023 06:58:36.110,15/5/2023 06:58:41.310
GetItemList,15/5/2023 07:11:27.340,15/5/2023 07:11:37.140
GetPaymentMethods,15/5/2023 07:24:18.570,15/5/2023 07:24:49.170
GetOrder,15/5/2023 07:37:09.800,15/5/2023 07:37:35.700
GetTrackingData,15/5/2023 07:50:01.030,15/5/2023 07:50:24.830
GetPaymentMethods,15/5/2023 08:02:52.260,15/5/2023 08:02:57.960
GetTrackingData,15/5/2023 08:15:43.490,15/5/2023 08:16:17.190
SetPayment,15/5/2023 08:28:34.720,15/5/2023 08:29:05.920
GetItem,15/5/2023 08:41:25.950,15/5/2023 08:41:31.350
SetDeliveryAddress,15/5/2023 08:54:17.180,15/5/2023 08:54:23.680
GetOrderList,15/5/2023 09:07:08.410,15/5/2023 09:07:15.510
SetDeliveryAddress,15/5/2023 09:19:59.640,15/5/2023 09:20:13.040
GetItem,15/5/2023 09:32:50.870,15/5/2023 09:32:54.570
GetPaymentList,15/5/2023 09:45:42.100,15/5/2023 09:46:14.900
ModifyItem,15/5/2023 09:58:33.330,15/5/2023 09:58:43.330
GetPaymentMethods,15/5/2023 10:11:24.560,15/5/2023 10:11:39.560
GetItemList,15/5/2023 10:24:15.790,15/5/2023 10:24:18.490
SendNotification,15/5/2023 10:37:07.020,15/5/2023 10:37:37.220
ModifyItem,15/5/2023 10:49:58.250,15/5/2023 10:50:09.550
GetPaymentMethods,15/5/2023 11:02:49.480,15/5/2023 11:03:10.580
ModifyOrder,15/5/2023 11:15:40.710,15/5/2023 11:15:51.110
GetOrder,15/5/2023 11:28:31.940,15/5/2023 11:28:43.540
Login,15/5/2023 11:41:23.170,15/5/2023 11:41:28.170
GetTrackingData,15/5/2023 11:54:14.400,15/5/2023 11:54:37.600
Login,15/5/2023 12:07:05.630,15/5/2023 12:07:10.630
Login,15/5/2023 12:19:56.860,15/5/2023 12:20:23.460
GetPaymentList,15/5/2023 12:32:48.090,15/5/2023 12:32:58.790
SetPayment,15/5/2023 12:45:39.320,15/5/2023 12:46:03.120
GetItem,15/5/2023 12:58:30.550,15/5/2023 12:58:41.850
ModifyOrder,15/5/2023 13:11:21.780,15/5/2023 13:11:45.880
AddItemToOrder,15/5/2023 13:24:13.010,15/5/2023 13:24:23.610
SetDeliveryAddress,15/5/2023 13:37:04.240,15/5/2023 13:37:28.140
Login,15/5/2023 13:49:55.470,15/5/2023 13:50:17.370
SetPayment,15/5/2023 14:02:46.700,15/5/2023 14:02:50.100
Login,15/5/2023 14:15:37.930,15/5/2023 14:15:59.230
ModifyOrder,15/5/2023 14:28:29.160,15/5/2023 14:28:49.660
GetPaymentList,15/5/2023 14:41:20.390,15/5/2023 14:41:50.490
AddItemToOrder,15/5/2023 14:54:11.620,15/5/2023 14:54:40.720
GetOrder,15/5/2023 15:07:02.850,15/5/2023 15:07:18.250
AddItemToOrder,15/5/2023 15:19:54.080,15/5/2023 15:20:26.780
SetDeliveryAddress,15/5/2023 15:32:45.310,15/5/2023 15:33:14.610
ModifyItem,15/5/2023 15:45:36.540,15/5/2023 15:45:41.240
GetOrderList,15/5/2023 15:58:27.770,15/5/2023 15:59:01.370
Login,15/5/2023 16:11:19.000,15/5/2023 16:11:48.300
GetTrackingData,15/5/2023 16:24:10.230,15/5/2023 16:24:43.730
GetItemList,15/5/2023 16:37:01.460,15/5/2023 16:37:17.960
GetOrderList,15/5/2023 16:49:52.690,15/5/2023 16:49:55.590
Login,15/5/2023 17:02:43.920,15/5/2023 17:03:00.320
Login,15/5/2023 17:15:35.150,15/5/2023 17:15:40.850
GetItem,15/5/2023 17:28:26.380,15/5/2023 17:28:54.680
SendNotification,15/5/2023 17:41:17.610,15/5/2023 17:41:51.310
SetDeliveryAddress,15/5/2023 17:54:08.840,15/5/2023 17:54:28.840
GetOrderList,15/5/2023 18:07:00.070,15/5/2023 18:07:15.670
GetItemList,15/5/2023 18:19:51.300,15/5/2023 18:20:17.400
GetPaymentMethods,15/5/2023 18:32:42.530,15/5/2023 18:32:44.730
GetPaymentMethods,15/5/2023 18:45:33.760,15/5/2023 18:45:39.460
