Operation,Request time,Response time
ModifyItem,30/1/2023 07:15:23.280,30/1/2023 07:17:10.480
GetOrder,30/1/2023 07:28:14.510,30/1/2023 07:28:14.710
SendNotification,30/1/2023 07:41:05.740,30/1/2023 07:41:24.740
SetPayment,30/1/2023 07:53:56.970,30/1/2023 07:54:01.170
GetItem,30/1/2023 08:06:48.200,30/1/2023 08:06:49.500
GetOrderList,30/1/2023 08:19:39.430,30/1/2023 08:19:52.030
GetItemList,30/1/2023 08:32:30.660,30/1/2023 08:33:14.860
GetItemList,30/1/2023 08:45:21.890,30/1/2023 08:45:26.290
GetPaymentMethods,30/1/2023 08:58:13.120,30/1/2023 08:58:22.920
AddItemToOrder,30/1/2023 09:11:04.350,30/1/2023 09:11:12.950
AddItemToOrder,30/1/2023 09:23:55.580,30/1/2023 09:24:16.880
GetOrderList,30/1/2023 09:36:46.810,30/1/2023 09:36:56.010
GetItem,30/1/2023 09:49:38.040,30/1/2023 09:50:24.340
ModifyOrder,30/1/2023 10:02:29.270,30/1/2023 10:04:53.270
GetPaymentMethods,30/1/2023 10:15:20.500,30/1/2023 10:15:33.400
AddItemToOrder,30/1/2023 10:28:11.730,30/1/2023 10:28:12.030
SetDeliveryAddress,30/1/2023 10:41:02.960,30/1/2023 10:41:33.160
GetTrackingData,30/1/2023 10:53:54.190,30/1/2023 10:54:33.590
GetOrder,30/1/2023 11:06:45.420,30/1/2023 11:06:53.920
SetDeliveryAddress,30/1/2023 11:19:36.650,30/1/2023 11:19:50.050
GetPaymentMethods,30/1/2023 11:32:27.880,30/1/2023 11:32:49.780
SetDeliveryAddress,30/1/2023 11:45:19.110,30/1/2023 11:45:43.110
SetDeliveryAddress,30/1/2023 11:58:10.340,30/1/2023 11:58:21.240
SetDeliveryAddress,30/1/2023 12:11:01.570,30/1/2023 12:11:10.370
GetOrderList,30/1/2023 12:23:52.800,30/1/2023 12:24:08.100
GetPaymentMethods,30/1/2023 12:36:44.030,30/1/2023 12:36:59.530
GetTrackingData,30/1/2023 12:49:35.260,30/1/2023 12:57:24.000
GetItemList,30/1/2023 13:02:26.490,30/1/2023 13:02:55.190
GetItem,30/1/2023 13:15:17.720,30/1/2023 13:15:43.120
SendNotification,30/1/2023 13:28:08.950,30/1/2023 13:28:32.550
SetDeliveryAddress,30/1/2023 13:41:00.180,30/1/2023 13:41:19.980
AddItemToOrder,30/1/2023 13:53:51.410,30/1/2023 13:54:03.610
GetTrackingData,30/1/2023 14:06:42.640,30/1/2023 14:07:14.240
GetItemList,30/1/2023 14:19:33.870,30/1/2023 14:20:04.470
SendNotification,30/1/2023 14:32:25.100,30/1/2023 14:32:33.600
GetTrackingData,30/1/2023 14:45:16.330,30/1/2023 14:45:53.130
SetDeliveryAddress,30/1/2023 14:58:07.560,30/1/2023 14:58:25.460
GetPaymentList,30/1/2023 15:10:58.790,30/1/2023 15:11:20.490
GetOrderList,30/1/2023 15:23:50.020,30/1/2023 15:24:33.920
GetPaymentMethods,30/1/2023 15:36:41.250,30/1/2023 15:37:03.550
GetPaymentList,30/1/2023 15:49:32.480,30/1/2023 15:50:12.580
GetOrder,30/1/2023 16:02:23.710,30/1/2023 16:02:55.410
Login,30/1/2023 16:15:14.940,30/1/2023 16:15:35.340
ModifyOrder,30/1/2023 16:28:06.170,30/1/2023 16:29:00.870
GetTrackingData,30/1/2023 16:40:57.400,30/1/2023 16:40:59.100
SendNotification,30/1/2023 16:53:48.630,30/1/2023 16:54:33.130
AddItemToOrder,30/1/2023 17:06:39.860,30/1/2023 17:07:19.960
GetOrderList,30/1/2023 17:19:31.090,30/1/2023 17:19:45.990
GetTrackingData,30/1/2023 17:32:22.320,30/1/2023 17:32:38.620
SendNotification,30/1/2023 17:45:13.550,30/1/2023 17:45:38.850
ModifyOrder,30/1/2023 17:58:04.780,30/1/2023 17:59:52.280
ModifyOrder,30/1/2023 18:10:56.010,30/1/2023 18:13:12.810
GetItemList,30/1/2023 18:23:47.240,30/1/2023 18:24:32.940
GetOrderList,30/1/2023 18:36:38.470,30/1/2023 18:37:13.270
GetTrackingData,30/1/2023 18:49:29.700,30/1/2023 18:50:17.500
GetTrackingData,30/1/2023 19:02:20.930,30/1/2023 19:02:56.730
SetPayment,30/1/2023 19:15:12.160,30/1/2023 19:16:02.160
GetItemList,30/1/2023 19:28:03.390,30/1/2023 19:28:41.990
GetItemList,30/1/2023 19:40:54.620,30/1/2023 19:41:40.720
Login,30/1/2023 19:53:45.850,30/1/2023 19:54:17.950
SendNotification,30/1/2023 20:06:37.080,30/1/2023 20:07:20.480
GetOrderList,30/1/2023 20:19:28.310,30/1/2023 20:20:02.610
AddItemToOrder,30/1/2023 20:32:19.540,30/1/2023 20:32:25.440
GetPaymentList,30/1/2023 20:45:10.770,30/1/2023 20:45:13.870
GetOrderList,30/1/2023 20:58:02.000,30/1/2023 20:58:29.000
GetTrackingData,30/1/2023 21:10:53.230,30/1/2023 21:10:53.830
Login,30/1/2023 21:23:44.460,30/1/2023 21:23:53.460
ModifyOrder,30/1/2023 21:36:35.690,30/1/2023 21:38:02.590
Login,30/1/2023 21:49:26.920,30/1/2023 21:49:59.320
GetOrder,30/1/2023 22:02:18.150,30/1/2023 22:02:58.350
GetPaymentList,30/1/2023 22:15:09.380,30/1/2023 22:15:09.580
Login,30/1/2023 22:28:00.610,30/1/2023 22:28:38.810
GetPaymentMethods,30/1/2023 22:40:51.840,30/1/2023 22:41:30.540
GetTrackingData,30/1/2023 22:53:43.070,30/1/2023 22:53:50.770
SendNotification,30/1/2023 23:06:34.300,30/1/2023 23:07:01.400
GetItem,30/1/2023 23:19:25.530,30/1/2023 23:19:46.830
SetDeliveryAddress,30/1/2023 23:32:16.760,30/1/2023 23:32:45.260
ModifyItem,30/1/2023 23:45:07.990,30/1/2023 23:45:47.090
GetOrder,30/1/2023 23:57:59.220,30/1/2023 23:58:34.520
GetItem,31/1/2023 00:10:50.450,31/1/2023 00:11:25.950
SendNotification,31/1/2023 00:23:41.680,31/1/2023 00:24:21.380
AddItemToOrder,31/1/2023 00:36:32.910,31/1/2023 00:36:55.110
AddItemToOrder,31/1/2023 00:49:24.140,31/1/2023 00:49:30.940
SendNotification,31/1/2023 01:02:15.370,31/1/2023 01:02:49.170
GetOrder,31/1/2023 01:15:06.600,31/1/2023 01:15:41.800
ModifyItem,31/1/2023 01:27:57.830,31/1/2023 01:29:34.430
GetOrderList,31/1/2023 01:40:49.060,31/1/2023 01:41:22.260
ModifyItem,31/1/2023 01:53:40.290,31/1/2023 01:54:01.590
SendNotification,31/1/2023 02:06:31.520,31/1/2023 02:07:06.820
GetPaymentMethods,31/1/2023 02:19:22.750,31/1/2023 02:19:43.450
SetDeliveryAddress,31/1/2023 02:32:13.980,31/1/2023 02:32:29.780
GetPaymentList,31/1/2023 02:45:05.210,31/1/2023 02:45:42.210
SetDeliveryAddress,31/1/2023 02:57:56.440,31/1/2023 02:58:09.640
GetTrackingData,31/1/2023 03:10:47.670,31/1/2023 03:11:09.670
GetItemList,31/1/2023 03:23:38.900,31/1/2023 03:24:06.500
GetPaymentList,31/1/2023 03:36:30.130,31/1/2023 03:36:30.630
SetDeliveryAddress,31/1/2023 03:49:21.360,31/1/2023 03:49:21.760
AddItemToOrder,31/1/2023 04:02:12.590,31/1/2023 04:03:01.890
GetTrackingData,31/1/2023 04:15:03.820,31/1/2023 04:15:16.520
SetDeliveryAddress,31/1/2023 04:27:55.050,31/1/2023 04:28:32.450
GetTrackingData,31/1/2023 04:40:46.280,31/1/2023 04:41:33.080
GetItemList,31/1/2023 04:53:37.510,31/1/2023 04:53:59.610
GetOrder,31/1/2023 05:06:28.740,31/1/2023 05:07:02.440
AddItemToOrder,31/1/2023 05:19:19.970,31/1/2023 05:19:51.170
GetPaymentList,31/1/2023 05:32:11.200,31/1/2023 05:32:58.700
GetPaymentMethods,31/1/2023 05:45:02.430,31/1/2023 05:45:11.030
GetOrder,31/1/2023 05:57:53.660,31/1/2023 05:58:35.560
AddItemToOrder,31/1/2023 06:10:44.890,31/1/2023 06:10:59.290
GetItem,31/1/2023 06:23:36.120,31/1/2023 06:24:00.420
ModifyItem,31/1/2023 06:36:27.350,31/1/2023 06:38:02.350
GetOrderList,31/1/2023 06:49:18.580,31/1/2023 06:50:02.480
GetPaymentMethods,31/1/2023 07:02:09.810,31/1/2023 07:02:57.710
SendNotification,31/1/2023 07:15:01.040,31/1/2023 07:15:38.640
GetOrder,31/1/2023 07:27:52.270,31/1/2023 07:28:35.370
ModifyItem,31/1/2023 07:40:43.500,31/1/2023 07:41:54.900
SetDeliveryAddress,31/1/2023 07:53:34.730,31/1/2023 07:54:23.830
SendNotification,31/1/2023 08:06:25.960,31/1/2023 08:07:09.160
SetPayment,31/1/2023 08:19:17.190,31/1/2023 08:19:39.990
GetPaymentList,31/1/2023 08:32:08.420,31/1/2023 08:32:51.820
GetPaymentList,31/1/2023 08:44:59.650,31/1/2023 08:44:59.950
GetPaymentList,31/1/2023 08:57:50.880,31/1/2023 08:58:03.580
GetPaymentList,31/1/2023 09:10:42.110,31/1/2023 09:11:21.210
GetItemList,31/1/2023 09:23:33.340,31/1/2023 09:23:42.940
SendNotification,31/1/2023 09:36:24.570,31/1/2023 09:36:56.270
SetPayment,31/1/2023 09:49:15.800,31/1/2023 09:49:27.700
GetOrderList,31/1/2023 10:02:07.030,31/1/2023 10:02:20.230
ModifyItem,31/1/2023 10:14:58.260,31/1/2023 10:16:39.560
GetPaymentMethods,31/1/2023 10:27:49.490,31/1/2023 10:28:21.790
SendNotification,31/1/2023 10:40:40.720,31/1/2023 10:40:59.520
SendNotification,31/1/2023 10:53:31.950,31/1/2023 10:53:45.250
GetItemList,31/1/2023 11:06:23.180,31/1/2023 11:06:23.680
ModifyOrder,31/1/2023 11:19:14.410,31/1/2023 11:21:20.810
SetDeliveryAddress,31/1/2023 11:32:05.640,31/1/2023 11:32:32.840
SendNotification,31/1/2023 11:44:56.870,31/1/2023 11:45:46.570
SetDeliveryAddress,31/1/2023 11:57:48.100,31/1/2023 11:58:11.400
GetTrackingData,31/1/2023 12:10:39.330,31/1/2023 12:11:03.330
GetPaymentList,31/1/2023 12:23:30.560,31/1/2023 12:23:49.860
GetTrackingData,31/1/2023 12:36:21.790,31/1/2023 12:36:39.590
GetItemList,31/1/2023 12:49:13.020,31/1/2023 12:49:49.920
GetOrderList,31/1/2023 13:02:04.250,31/1/2023 13:02:53.050
Login,31/1/2023 13:14:55.480,31/1/2023 13:14:57.380
GetOrder,31/1/2023 13:27:46.710,31/1/2023 13:27:59.810
GetOrderList,31/1/2023 13:40:37.940,31/1/2023 13:40:50.340
ModifyItem,31/1/2023 13:53:29.170,31/1/2023 13:55:00.170
ModifyOrder,31/1/2023 14:06:20.400,31/1/2023 14:06:30.000
GetTrackingData,31/1/2023 14:19:11.630,31/1/2023 14:19:26.930
GetTrackingData,31/1/2023 14:32:02.860,31/1/2023 14:32:11.760
GetTrackingData,31/1/2023 14:44:54.090,31/1/2023 14:45:27.090
GetPaymentMethods,31/1/2023 14:57:45.320,31/1/2023 14:57:58.420
SetPayment,31/1/2023 15:10:36.550,31/1/2023 15:10:44.050
GetItem,31/1/2023 15:23:27.780,31/1/2023 15:23:45.180
GetOrderList,31/1/2023 15:36:19.010,31/1/2023 15:37:03.110
SendNotification,31/1/2023 15:49:10.240,31/1/2023 15:49:59.740
SetPayment,31/1/2023 16:02:01.470,31/1/2023 16:02:28.470
GetOrderList,31/1/2023 16:14:52.700,31/1/2023 16:15:22.200
GetTrackingData,31/1/2023 16:27:43.930,31/1/2023 16:28:02.030
GetItemList,31/1/2023 16:40:35.160,31/1/2023 16:40:53.860
GetTrackingData,31/1/2023 16:53:26.390,31/1/2023 16:53:43.190
GetPaymentMethods,31/1/2023 17:06:17.620,31/1/2023 17:06:42.520
ModifyOrder,31/1/2023 17:19:08.850,31/1/2023 17:19:14.450
GetItemList,31/1/2023 17:32:00.080,31/1/2023 17:32:13.180
GetItem,31/1/2023 17:44:51.310,31/1/2023 17:45:15.110
ModifyOrder,31/1/2023 17:57:42.540,31/1/2023 17:57:58.440
ModifyOrder,31/1/2023 18:10:33.770,31/1/2023 18:11:00.170
GetOrder,31/1/2023 18:23:25.000,31/1/2023 18:24:05.900
ModifyItem,31/1/2023 18:36:16.230,31/1/2023 18:36:34.930
GetPaymentList,31/1/2023 18:49:07.460,31/1/2023 18:49:20.960
SetPayment,31/1/2023 19:01:58.690,31/1/2023 19:02:27.790
GetItemList,31/1/2023 19:14:49.920,31/1/2023 19:15:05.620
GetPaymentMethods,31/1/2023 19:27:41.150,31/1/2023 19:27:44.150
AddItemToOrder,31/1/2023 19:40:32.380,31/1/2023 19:40:40.280
SendNotification,31/1/2023 19:53:23.610,31/1/2023 19:53:54.710
GetTrackingData,31/1/2023 20:06:14.840,31/1/2023 20:06:36.740
SetDeliveryAddress,31/1/2023 20:19:06.070,31/1/2023 20:19:20.870
Login,31/1/2023 20:31:57.300,31/1/2023 20:32:27.800
Login,31/1/2023 20:44:48.530,31/1/2023 20:44:50.830
ModifyOrder,31/1/2023 20:57:39.760,31/1/2023 20:59:30.860
GetTrackingData,31/1/2023 21:10:30.990,31/1/2023 21:10:43.690
GetTrackingData,31/1/2023 21:23:22.220,31/1/2023 21:23:25.120
AddItemToOrder,31/1/2023 21:36:13.450,31/1/2023 21:36:46.550
SendNotification,31/1/2023 21:49:04.680,31/1/2023 21:49:41.980
GetPaymentMethods,31/1/2023 22:01:55.910,31/1/2023 22:02:24.310
AddItemToOrder,31/1/2023 22:14:47.140,31/1/2023 22:14:59.440
GetPaymentList,31/1/2023 22:27:38.370,31/1/2023 22:28:00.070
ModifyItem,31/1/2023 22:40:29.600,31/1/2023 22:40:56.900
GetOrder,31/1/2023 22:53:20.830,31/1/2023 22:53:35.330
GetOrderList,31/1/2023 23:06:12.060,31/1/2023 23:06:48.760
SetPayment,31/1/2023 23:19:03.290,31/1/2023 23:19:06.190
SetPayment,31/1/2023 23:31:54.520,31/1/2023 23:32:28.120
ModifyOrder,31/1/2023 23:44:45.750,31/1/2023 23:44:58.450
Login,31/1/2023 23:57:36.980,31/1/2023 23:58:22.280
Login,1/2/2023 00:10:28.210,1/2/2023 00:10:48.210
SetPayment,1/2/2023 00:23:19.440,1/2/2023 00:23:22.340
GetItemList,1/2/2023 00:36:10.670,1/2/2023 00:36:50.770
SetDeliveryAddress,1/2/2023 00:49:01.900,1/2/2023 00:49:32.700
Login,1/2/2023 01:01:53.130,1/2/2023 01:02:39.430
GetPaymentList,1/2/2023 01:14:44.360,1/2/2023 01:15:31.160
SetDeliveryAddress,1/2/2023 01:27:35.590,1/2/2023 01:27:59.990
SetPayment,1/2/2023 01:40:26.820,1/2/2023 01:40:48.220
GetItemList,1/2/2023 01:53:18.050,1/2/2023 01:53:20.450
GetOrderList,1/2/2023 02:06:09.280,1/2/2023 02:06:49.180
SetDeliveryAddress,1/2/2023 02:19:00.510,1/2/2023 02:19:26.810
SetPayment,1/2/2023 02:31:51.740,1/2/2023 02:32:26.440
GetItem,1/2/2023 02:44:42.970,1/2/2023 02:45:10.170
ModifyItem,1/2/2023 02:57:34.200,1/2/2023 02:58:34.500
AddItemToOrder,1/2/2023 03:10:25.430,1/2/2023 03:10:48.430
ModifyOrder,1/2/2023 03:23:16.660,1/2/2023 03:25:34.660
GetPaymentList,1/2/2023 03:36:07.890,1/2/2023 03:36:19.290
SendNotification,1/2/2023 03:48:59.120,1/2/2023 03:49:03.920
GetItemList,1/2/2023 04:01:50.350,1/2/2023 04:01:53.550
GetOrder,1/2/2023 04:14:41.580,1/2/2023 04:15:26.080
Login,1/2/2023 04:27:32.810,1/2/2023 04:28:04.310
GetPaymentList,1/2/2023 04:40:24.040,1/2/2023 04:40:54.340
GetPaymentMethods,1/2/2023 04:53:15.270,1/2/2023 04:53:44.770
GetPaymentMethods,1/2/2023 05:06:06.500,1/2/2023 05:06:49.300
SendNotification,1/2/2023 05:18:57.730,1/2/2023 05:19:15.630
SetPayment,1/2/2023 05:31:48.960,1/2/2023 05:32:00.760
GetPaymentMethods,1/2/2023 05:44:40.190,1/2/2023 05:45:28.990
ModifyItem,1/2/2023 05:57:31.420,1/2/2023 05:59:29.620
AddItemToOrder,1/2/2023 06:10:22.650,1/2/2023 06:11:10.150
AddItemToOrder,1/2/2023 06:23:13.880,1/2/2023 06:23:37.980
GetItem,1/2/2023 06:36:05.110,1/2/2023 06:36:40.110
GetOrder,1/2/2023 06:48:56.340,1/2/2023 06:49:23.240
GetOrder,1/2/2023 07:01:47.570,1/2/2023 07:02:27.070
GetPaymentList,1/2/2023 07:14:38.800,1/2/2023 07:15:12.900
AddItemToOrder,1/2/2023 07:27:30.030,1/2/2023 07:27:48.030
Login,1/2/2023 07:40:21.260,1/2/2023 07:40:35.360
GetItemList,1/2/2023 07:53:12.490,1/2/2023 07:53:43.890
GetTrackingData,1/2/2023 08:06:03.720,1/2/2023 08:06:09.220
GetItemList,1/2/2023 08:18:54.950,1/2/2023 08:19:04.550
GetItem,1/2/2023 08:31:46.180,1/2/2023 08:32:22.680
SendNotification,1/2/2023 08:44:37.410,1/2/2023 08:45:03.310
SetDeliveryAddress,1/2/2023 08:57:28.640,1/2/2023 08:58:16.140
SetPayment,1/2/2023 09:10:19.870,1/2/2023 09:10:23.270
GetOrder,1/2/2023 09:23:11.100,1/2/2023 09:23:33.800
SendNotification,1/2/2023 09:36:02.330,1/2/2023 09:36:18.630
SetPayment,1/2/2023 09:48:53.560,1/2/2023 09:49:11.060
SetPayment,1/2/2023 10:01:44.790,1/2/2023 10:02:08.790
Login,1/2/2023 10:14:36.020,1/2/2023 10:14:37.120
SetPayment,1/2/2023 10:27:27.250,1/2/2023 10:27:59.750
GetPaymentMethods,1/2/2023 10:40:18.480,1/2/2023 10:40:42.880
ModifyOrder,1/2/2023 10:53:09.710,1/2/2023 10:54:32.210
ModifyItem,1/2/2023 11:06:00.940,1/2/2023 11:07:58.440
SetDeliveryAddress,1/2/2023 11:18:52.170,1/2/2023 11:19:39.470
ModifyItem,1/2/2023 11:31:43.400,1/2/2023 11:32:58.800
ModifyOrder,1/2/2023 11:44:34.630,1/2/2023 11:45:32.030
ModifyOrder,1/2/2023 11:57:25.860,1/2/2023 11:58:01.960
GetItemList,1/2/2023 12:10:17.090,1/2/2023 12:11:03.090
SetDeliveryAddress,1/2/2023 12:23:08.320,1/2/2023 12:23:52.120
ModifyOrder,1/2/2023 12:35:59.550,1/2/2023 12:37:22.550
GetOrderList,1/2/2023 12:48:50.780,1/2/2023 12:49:12.380
ModifyItem,1/2/2023 13:01:42.010,1/2/2023 13:01:57.010
GetOrderList,1/2/2023 13:14:33.240,1/2/2023 13:14:35.940
GetItem,1/2/2023 13:27:24.470,1/2/2023 13:27:46.570
GetItemList,1/2/2023 13:40:15.700,1/2/2023 13:40:16.800
SetDeliveryAddress,1/2/2023 13:53:06.930,1/2/2023 13:53:15.730
SetPayment,1/2/2023 14:05:58.160,1/2/2023 14:06:05.060
GetItem,1/2/2023 14:18:49.390,1/2/2023 14:19:09.490
SetPayment,1/2/2023 14:31:40.620,1/2/2023 14:32:10.720
GetTrackingData,1/2/2023 14:44:31.850,1/2/2023 14:45:00.250
ModifyItem,1/2/2023 14:57:23.080,1/2/2023 14:58:18.580
GetOrderList,1/2/2023 15:10:14.310,1/2/2023 15:10:42.310
SetDeliveryAddress,1/2/2023 15:23:05.540,1/2/2023 15:23:53.040
Login,1/2/2023 15:35:56.770,1/2/2023 15:36:42.570
GetTrackingData,1/2/2023 15:48:48.000,1/2/2023 15:49:14.000
GetPaymentList,1/2/2023 16:01:39.230,1/2/2023 16:02:04.230
AddItemToOrder,1/2/2023 16:14:30.460,1/2/2023 16:14:35.060
GetPaymentList,1/2/2023 16:27:21.690,1/2/2023 16:28:07.990
SendNotification,1/2/2023 16:40:12.920,1/2/2023 16:40:39.820
SetPayment,1/2/2023 16:53:04.150,1/2/2023 16:53:39.650
GetTrackingData,1/2/2023 17:05:55.380,1/2/2023 17:06:39.380
GetPaymentMethods,1/2/2023 17:18:46.610,1/2/2023 17:18:57.410
SetPayment,1/2/2023 17:31:37.840,1/2/2023 17:31:52.540
GetPaymentMethods,1/2/2023 17:44:29.070,1/2/2023 17:44:40.670
AddItemToOrder,1/2/2023 17:57:20.300,1/2/2023 17:57:30.700
Login,1/2/2023 18:10:11.530,1/2/2023 18:10:26.830
SetDeliveryAddress,1/2/2023 18:23:02.760,1/2/2023 18:23:21.160
GetOrder,1/2/2023 18:35:53.990,1/2/2023 18:36:16.490
SetPayment,1/2/2023 18:48:45.220,1/2/2023 18:49:07.220
SetDeliveryAddress,1/2/2023 19:01:36.450,1/2/2023 19:02:20.850
GetPaymentMethods,1/2/2023 19:14:27.680,1/2/2023 19:14:29.880
GetPaymentMethods,1/2/2023 19:27:18.910,1/2/2023 19:27:48.210
Login,1/2/2023 19:40:10.140,1/2/2023 19:40:37.540
GetOrderList,1/2/2023 19:53:01.370,1/2/2023 19:53:41.670
SetPayment,1/2/2023 20:05:52.600,1/2/2023 20:06:37.800
ModifyItem,1/2/2023 20:18:43.830,1/2/2023 20:19:46.230
Login,1/2/2023 20:31:35.060,1/2/2023 20:31:43.460
SetPayment,1/2/2023 20:44:26.290,1/2/2023 20:45:03.890
Login,1/2/2023 20:57:17.520,1/2/2023 20:57:43.520
AddItemToOrder,1/2/2023 21:10:08.750,1/2/2023 21:10:22.950
GetOrderList,1/2/2023 21:22:59.980,1/2/2023 21:23:20.880
SendNotification,1/2/2023 21:35:51.210,1/2/2023 21:36:35.010
GetPaymentMethods,1/2/2023 21:48:42.440,1/2/2023 21:48:56.140
ModifyOrder,1/2/2023 22:01:33.670,1/2/2023 22:03:46.070
SendNotification,1/2/2023 22:14:24.900,1/2/2023 22:15:05.800
GetPaymentMethods,1/2/2023 22:27:16.130,1/2/2023 22:27:39.030
SetDeliveryAddress,1/2/2023 22:40:07.360,1/2/2023 22:40:27.460
SetDeliveryAddress,1/2/2023 22:52:58.590,1/2/2023 22:53:12.190
GetItem,1/2/2023 23:05:49.820,1/2/2023 23:06:23.920
Login,1/2/2023 23:18:41.050,1/2/2023 23:18:55.550
AddItemToOrder,1/2/2023 23:31:32.280,1/2/2023 23:31:57.280
GetItem,1/2/2023 23:44:23.510,1/2/2023 23:45:00.710
ModifyOrder,1/2/2023 23:57:14.740,1/2/2023 23:59:30.240
ModifyItem,2/2/2023 00:10:05.970,2/2/2023 00:10:37.970
GetPaymentMethods,2/2/2023 00:22:57.200,2/2/2023 00:23:09.900
GetOrder,2/2/2023 00:35:48.430,2/2/2023 00:36:25.030
GetOrder,2/2/2023 00:48:39.660,2/2/2023 00:48:59.560
GetItemList,2/2/2023 01:01:30.890,2/2/2023 01:02:12.690
GetPaymentMethods,2/2/2023 01:14:22.120,2/2/2023 01:14:28.620
GetItem,2/2/2023 01:27:13.350,2/2/2023 01:27:24.150
GetOrderList,2/2/2023 01:40:04.580,2/2/2023 01:40:09.580
GetPaymentMethods,2/2/2023 01:52:55.810,2/2/2023 01:53:24.710
GetOrderList,2/2/2023 02:05:47.040,2/2/2023 02:06:00.040
SetDeliveryAddress,2/2/2023 02:18:38.270,2/2/2023 02:19:14.470
Login,2/2/2023 02:31:29.500,2/2/2023 02:31:36.000
GetItemList,2/2/2023 02:44:20.730,2/2/2023 02:45:05.630
GetOrder,2/2/2023 02:57:11.960,2/2/2023 02:57:48.860
GetTrackingData,2/2/2023 03:10:03.190,2/2/2023 03:10:34.090
GetPaymentMethods,2/2/2023 03:22:54.420,2/2/2023 03:22:59.520
GetPaymentMethods,2/2/2023 03:35:45.650,2/2/2023 03:36:32.550
GetOrderList,2/2/2023 03:48:36.880,2/2/2023 03:48:41.480
GetOrderList,2/2/2023 04:01:28.110,2/2/2023 04:01:42.210
GetPaymentList,2/2/2023 04:14:19.340,2/2/2023 04:14:36.740
GetOrder,2/2/2023 04:27:10.570,2/2/2023 04:27:16.670
GetPaymentMethods,2/2/2023 04:40:01.800,2/2/2023 04:40:25.300
GetOrder,2/2/2023 04:52:53.030,2/2/2023 04:53:26.630
GetOrder,2/2/2023 05:05:44.260,2/2/2023 05:06:25.360
GetItemList,2/2/2023 05:18:35.490,2/2/2023 05:19:12.190
GetPaymentList,2/2/2023 05:31:26.720,2/2/2023 05:32:13.620
ModifyOrder,2/2/2023 05:44:17.950,2/2/2023 05:44:56.750
ModifyItem,2/2/2023 05:57:09.180,2/2/2023 05:59:27.880
SetDeliveryAddress,2/2/2023 06:10:00.410,2/2/2023 06:10:02.010
ModifyItem,2/2/2023 06:22:51.640,2/2/2023 06:24:02.540
GetTrackingData,2/2/2023 06:35:42.870,2/2/2023 06:35:59.470
GetItem,2/2/2023 06:48:34.100,2/2/2023 06:48:47.600
ModifyItem,2/2/2023 07:01:25.330,2/2/2023 07:03:44.630
SetDeliveryAddress,2/2/2023 07:14:16.560,2/2/2023 07:14:38.460
GetPaymentMethods,2/2/2023 07:27:07.790,2/2/2023 07:27:19.690
SendNotification,2/2/2023 07:39:59.020,2/2/2023 07:40:39.720
ModifyItem,2/2/2023 07:52:50.250,2/2/2023 07:54:12.950
SetDeliveryAddress,2/2/2023 08:05:41.480,2/2/2023 08:06:28.480
SetPayment,2/2/2023 08:18:32.710,2/2/2023 08:18:57.110
GetItem,2/2/2023 08:31:23.940,2/2/2023 08:31:48.240
ModifyItem,2/2/2023 08:44:15.170,2/2/2023 08:46:26.770
GetOrderList,2/2/2023 08:57:06.400,2/2/2023 08:57:34.700
GetOrder,2/2/2023 09:09:57.630,2/2/2023 09:10:47.430
GetOrderList,2/2/2023 09:22:48.860,2/2/2023 09:23:36.860
GetItem,2/2/2023 09:35:40.090,2/2/2023 09:36:11.590
GetOrderList,2/2/2023 09:48:31.320,2/2/2023 09:48:49.020
GetPaymentMethods,2/2/2023 10:01:22.550,2/2/2023 10:01:32.550
GetTrackingData,2/2/2023 10:14:13.780,2/2/2023 10:14:49.480
GetPaymentMethods,2/2/2023 10:27:05.010,2/2/2023 10:27:13.710
GetItem,2/2/2023 10:39:56.240,2/2/2023 10:40:35.440
GetTrackingData,2/2/2023 10:52:47.470,2/2/2023 10:52:53.970
ModifyItem,2/2/2023 11:05:38.700,2/2/2023 11:07:11.400
GetPaymentList,2/2/2023 11:18:29.930,2/2/2023 11:19:17.530
GetItem,2/2/2023 11:31:21.160,2/2/2023 11:31:59.460
SetDeliveryAddress,2/2/2023 11:44:12.390,2/2/2023 11:45:01.490
GetOrder,2/2/2023 11:57:03.620,2/2/2023 11:57:36.920
AddItemToOrder,2/2/2023 12:09:54.850,2/2/2023 12:09:57.250
GetPaymentMethods,2/2/2023 12:22:46.080,2/2/2023 12:23:25.080
GetOrder,2/2/2023 12:35:37.310,2/2/2023 12:36:02.310
ModifyItem,2/2/2023 12:48:28.540,2/2/2023 12:48:54.740
GetTrackingData,2/2/2023 13:01:19.770,2/2/2023 13:01:44.470
GetOrder,2/2/2023 13:14:11.000,2/2/2023 13:14:31.100
GetOrder,2/2/2023 13:27:02.230,2/2/2023 13:27:49.230
GetItemList,2/2/2023 13:39:53.460,2/2/2023 13:40:42.560
ModifyOrder,2/2/2023 13:52:44.690,2/2/2023 13:54:42.390
Login,2/2/2023 14:05:35.920,2/2/2023 14:06:22.420
GetTrackingData,2/2/2023 14:18:27.150,2/2/2023 14:18:53.850
SetDeliveryAddress,2/2/2023 14:31:18.380,2/2/2023 14:31:45.080
ModifyOrder,2/2/2023 14:44:09.610,2/2/2023 14:46:11.710
SetDeliveryAddress,2/2/2023 14:57:00.840,2/2/2023 14:57:39.540
GetPaymentList,2/2/2023 15:09:52.070,2/2/2023 15:10:14.370
